filepath,mos,condition,db
./data/mls/10107_6390_000018.wav,5.0,librivox,ground_truth
./data/mls/5068_3962_000000.wav,4.0,librivox,ground_truth
./data/mls/12865_13396_000015.wav,3.0,librivox,ground_truth
./data/mls/2959_2564_000017.wav,2.0,librivox,ground_truth
./data/mls/9351_6390_000011.wav,4.0,librivox,ground_truth
./data/mls/6207_5270_000012.wav,4.0,librivox,ground_truth
./data/mls/9217_6390_000015.wav,4.0,librivox,ground_truth
./data/mls/7028_5323_000008.wav,3.5,librivox,ground_truth
./data/mls/12865_13396_000007.wav,5.0,librivox,ground_truth
./data/mls/5888_4811_000004.wav,4.0,librivox,ground_truth
./data/mls/10107_6390_000013.wav,4.0,librivox,ground_truth
./data/mls/9217_6390_000016.wav,4.0,librivox,ground_truth
./data/mls/5705_4744_000013.wav,4.5,librivox,ground_truth
./data/mls/5888_4811_000012.wav,4.0,librivox,ground_truth
./data/mls/2959_2564_000010.wav,5.0,librivox,ground_truth
./data/mls/9351_6390_000010.wav,4.0,librivox,ground_truth
./data/mls/12249_8708_000014.wav,5.0,librivox,ground_truth
./data/mls/4778_3962_000001.wav,4.0,librivox,ground_truth
./data/mls/7028_5323_000004.wav,5.0,librivox,ground_truth
./data/mls/5677_4744_000017.wav,4.0,librivox,ground_truth
./data/mls/7028_5323_000002.wav,5.0,librivox,ground_truth
./data/mls/6207_5270_000000.wav,2.6666666666666665,librivox,ground_truth
./data/mls/8680_6390_000014.wav,1.0,librivox,ground_truth
./data/mls/2961_2564_000000.wav,3.0,librivox,ground_truth
./data/mls/9217_6390_000002.wav,4.5,librivox,ground_truth
./data/mls/12865_13396_000011.wav,4.5,librivox,ground_truth
./data/mls/12865_13396_000013.wav,5.0,librivox,ground_truth
./data/mls/5103_3962_000000.wav,5.0,librivox,ground_truth
./data/mls/12865_13396_000010.wav,5.0,librivox,ground_truth
./data/mls/12249_8708_000010.wav,5.0,librivox,ground_truth
./data/mls/9217_6390_000005.wav,4.5,librivox,ground_truth
./data/mls/9485_6390_000008.wav,5.0,librivox,ground_truth
./data/mls/5888_4811_000014.wav,3.5,librivox,ground_truth
./data/mls/2961_2564_000015.wav,4.5,librivox,ground_truth
./data/mls/2959_2564_000012.wav,5.0,librivox,ground_truth
./data/mls/5705_4744_000000.wav,5.0,librivox,ground_truth
./data/mls/4783_3962_000007.wav,4.333333333333333,librivox,ground_truth
./data/mls/3976_2564_000001.wav,5.0,librivox,ground_truth
./data/mls/10199_6390_000006.wav,5.0,librivox,ground_truth
./data/mls/5888_4811_000017.wav,2.0,librivox,ground_truth
./data/mls/2959_2564_000004.wav,5.0,librivox,ground_truth
./data/mls/2961_2564_000005.wav,5.0,librivox,ground_truth
./data/mls/6207_5270_000001.wav,4.666666666666667,librivox,ground_truth
./data/mls/5103_4744_000002.wav,4.0,librivox,ground_truth
./data/mls/9351_6390_000018.wav,4.5,librivox,ground_truth
./data/mls/5888_4811_000013.wav,3.0,librivox,ground_truth
./data/mls/2959_2564_000011.wav,5.0,librivox,ground_truth
./data/mls/10107_6390_000010.wav,5.0,librivox,ground_truth
./data/mls/9217_6390_000010.wav,4.666666666666667,librivox,ground_truth
./data/mls/9217_6390_000009.wav,4.0,librivox,ground_truth
./data/mls/5888_4811_000008.wav,3.0,librivox,ground_truth
./data/mls/6207_5270_000004.wav,3.0,librivox,ground_truth
./data/mls/4367_3648_000012.wav,5.0,librivox,ground_truth
./data/mls/6700_5323_000003.wav,5.0,librivox,ground_truth
./data/mls/2959_2564_000019.wav,5.0,librivox,ground_truth
./data/mls/5025_3962_000000.wav,5.0,librivox,ground_truth
./data/mls/9217_6390_000000.wav,4.0,librivox,ground_truth
./data/mls/5677_4744_000018.wav,5.0,librivox,ground_truth
./data/mls/12865_13396_000002.wav,5.0,librivox,ground_truth
./data/mls/12249_8708_000017.wav,5.0,librivox,ground_truth
./data/mls/2961_2564_000002.wav,5.0,librivox,ground_truth
./data/mls/8680_6390_000002.wav,4.0,librivox,ground_truth
./data/mls/9485_6390_000011.wav,5.0,librivox,ground_truth
./data/mls/10199_6390_000008.wav,5.0,librivox,ground_truth
./data/mls/5103_4572_000000.wav,4.5,librivox,ground_truth
./data/mls/2961_2564_000016.wav,4.0,librivox,ground_truth
./data/mls/4367_3648_000019.wav,4.5,librivox,ground_truth
./data/mls/6207_5270_000017.wav,2.0,librivox,ground_truth
./data/mls/9485_6390_000014.wav,5.0,librivox,ground_truth
./data/mls/5103_3962_000003.wav,5.0,librivox,ground_truth
./data/mls/5705_4744_000012.wav,4.0,librivox,ground_truth
./data/mls/9351_6390_000000.wav,3.0,librivox,ground_truth
./data/mls/6207_5270_000019.wav,4.333333333333333,librivox,ground_truth
./data/mls/2959_2564_000000.wav,5.0,librivox,ground_truth
./data/mls/8680_6390_000004.wav,3.333333333333333,librivox,ground_truth
./data/mls/8680_6390_000003.wav,4.0,librivox,ground_truth
./data/mls/5888_5270_000000.wav,4.5,librivox,ground_truth
./data/mls/5888_4811_000000.wav,3.5,librivox,ground_truth
./data/mls/5677_4744_000009.wav,5.0,librivox,ground_truth
./data/mls/7028_5323_000016.wav,5.0,librivox,ground_truth
./data/mls/10199_6390_000002.wav,5.0,librivox,ground_truth
./data/mls/5677_4744_000014.wav,3.0,librivox,ground_truth
./data/mls/12865_13396_000008.wav,4.0,librivox,ground_truth
./data/mls/3976_2564_000003.wav,5.0,librivox,ground_truth
./data/mls/12249_8708_000002.wav,4.5,librivox,ground_truth
./data/mls/9351_6390_000003.wav,3.5,librivox,ground_truth
./data/mls/5677_4744_000004.wav,4.333333333333333,librivox,ground_truth
./data/mls/9485_6390_000009.wav,4.0,librivox,ground_truth
./data/mls/5705_4744_000014.wav,4.0,librivox,ground_truth
./data/mls/10199_6390_000015.wav,5.0,librivox,ground_truth
./data/mls/10199_6390_000007.wav,5.0,librivox,ground_truth
./data/mls/9217_6390_000019.wav,3.0,librivox,ground_truth
./data/mls/4801_3962_000000.wav,4.75,librivox,ground_truth
./data/mls/5103_4744_000000.wav,5.0,librivox,ground_truth
./data/mls/3814_2564_000001.wav,4.5,librivox,ground_truth
./data/mls/8680_6390_000015.wav,2.0,librivox,ground_truth
./data/mls/10107_6390_000001.wav,5.0,librivox,ground_truth
./data/mls/10107_6390_000015.wav,5.0,librivox,ground_truth
./data/mls/9217_6390_000017.wav,4.0,librivox,ground_truth
./data/mls/4783_3962_000001.wav,4.5,librivox,ground_truth
./data/mls/2961_2564_000012.wav,4.5,librivox,ground_truth
./data/mls/2959_2564_000013.wav,5.0,librivox,ground_truth
./data/mls/4367_3648_000008.wav,5.0,librivox,ground_truth
./data/mls/5103_4572_000001.wav,5.0,librivox,ground_truth
./data/mls/5677_4744_000012.wav,3.0,librivox,ground_truth
./data/mls/12249_8708_000011.wav,5.0,librivox,ground_truth
./data/mls/5068_3962_000003.wav,3.4,librivox,ground_truth
./data/mls/4367_3648_000017.wav,4.0,librivox,ground_truth
./data/mls/4801_3962_000001.wav,5.0,librivox,ground_truth
./data/mls/8680_6390_000016.wav,3.5,librivox,ground_truth
./data/mls/10107_6390_000014.wav,5.0,librivox,ground_truth
./data/mls/9351_6390_000006.wav,5.0,librivox,ground_truth
./data/mls/9217_6390_000018.wav,4.5,librivox,ground_truth
./data/mls/9217_6390_000014.wav,3.5,librivox,ground_truth
./data/mls/6601_5323_000005.wav,4.0,librivox,ground_truth
./data/mls/12249_8708_000003.wav,4.0,librivox,ground_truth
./data/mls/10199_6390_000001.wav,5.0,librivox,ground_truth
./data/mls/5677_4744_000016.wav,3.0,librivox,ground_truth
./data/mls/9485_6390_000010.wav,3.0,librivox,ground_truth
./data/mls/5103_3962_000004.wav,3.0,librivox,ground_truth
./data/mls/9485_6390_000013.wav,3.0,librivox,ground_truth
./data/mls/6601_5323_000000.wav,4.5,librivox,ground_truth
./data/mls/8680_6390_000018.wav,3.0,librivox,ground_truth
./data/mls/5677_4744_000015.wav,3.0,librivox,ground_truth
./data/mls/10199_6390_000010.wav,4.333333333333333,librivox,ground_truth
./data/mls/12249_8708_000018.wav,5.0,librivox,ground_truth
./data/mls/5103_4572_000002.wav,4.0,librivox,ground_truth
./data/mls/7028_5323_000003.wav,4.75,librivox,ground_truth
./data/mls/9217_6390_000003.wav,5.0,librivox,ground_truth
./data/mls/7028_5323_000015.wav,4.0,librivox,ground_truth
./data/mls/9217_6390_000012.wav,5.0,librivox,ground_truth
./data/mls/2961_2564_000007.wav,3.5,librivox,ground_truth
./data/mls/10107_6390_000011.wav,5.0,librivox,ground_truth
./data/mls/5677_4744_000013.wav,4.0,librivox,ground_truth
./data/mls/6581_5323_000000.wav,4.0,librivox,ground_truth
./data/mls/6700_5323_000001.wav,5.0,librivox,ground_truth
./data/mls/8680_6390_000009.wav,5.0,librivox,ground_truth
./data/mls/9351_6390_000005.wav,4.666666666666667,librivox,ground_truth
./data/mls/2959_2564_000015.wav,5.0,librivox,ground_truth
./data/mls/5677_4744_000007.wav,3.0,librivox,ground_truth
./data/mls/5888_4811_000015.wav,4.0,librivox,ground_truth
./data/mls/10199_6390_000005.wav,4.5,librivox,ground_truth
./data/mls/6601_5323_000014.wav,4.0,librivox,ground_truth
./data/mls/9485_6390_000019.wav,5.0,librivox,ground_truth
./data/mls/9217_6390_000013.wav,4.0,librivox,ground_truth
./data/mls/6700_5323_000007.wav,5.0,librivox,ground_truth
./data/mls/4783_3962_000004.wav,3.0,librivox,ground_truth
./data/mls/12249_8708_000012.wav,5.0,librivox,ground_truth
