filepath,mos,condition,db
./data/vits/vits_5068-0026.wav,3.0,synthesized,vits
./data/vits/vits_3976-0022.wav,2.5,synthesized,vits
./data/vits/vits_4783-0007.wav,1.0,synthesized,vits
./data/vits/vits_10670-0015.wav,3.5,synthesized,vits
./data/vits/vits_5705-0021.wav,5.0,synthesized,vits
./data/vits/vits_9351-0002.wav,4.0,synthesized,vits
./data/vits/vits_7028-0000.wav,5.0,synthesized,vits
./data/vits/vits_7028-0017.wav,4.666666666666667,synthesized,vits
./data/vits/vits_10107-0009.wav,4.0,synthesized,vits
./data/vits/vits_6601-0027.wav,4.0,synthesized,vits
./data/vits/vits_4783-0020.wav,3.0,synthesized,vits
./data/vits/vits_2959-0001.wav,5.0,synthesized,vits
./data/vits/vits_4367-0018.wav,4.0,synthesized,vits
./data/vits/vits_9351-0026.wav,2.5,synthesized,vits
./data/vits/vits_10199-0014.wav,2.0,synthesized,vits
./data/vits/vits_9217-0015.wav,3.5,synthesized,vits
./data/vits/vits_6700-0005.wav,4.5,synthesized,vits
./data/vits/vits_4783-0023.wav,2.0,synthesized,vits
./data/vits/vits_10199-0028.wav,3.0,synthesized,vits
./data/vits/vits_3369-0028.wav,3.0,synthesized,vits
./data/vits/vits_3814-0027.wav,3.0,synthesized,vits
./data/vits/vits_12865-0010.wav,5.0,synthesized,vits
./data/vits/vits_2959-0005.wav,2.0,synthesized,vits
./data/vits/vits_5103-0009.wav,5.0,synthesized,vits
./data/vits/vits_9485-0003.wav,3.5,synthesized,vits
./data/vits/vits_6601-0001.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_12865-0026.wav,4.0,synthesized,vits
./data/vits/vits_4801-0006.wav,4.333333333333333,synthesized,vits
./data/vits/vits_6207-0003.wav,5.0,synthesized,vits
./data/vits/vits_5705-0009.wav,3.333333333333333,synthesized,vits
./data/vits/vits_9485-0026.wav,4.0,synthesized,vits
./data/vits/vits_5705-0004.wav,2.0,synthesized,vits
./data/vits/vits_6581-0015.wav,2.0,synthesized,vits
./data/vits/vits_9485-0016.wav,5.0,synthesized,vits
./data/vits/vits_10199-0001.wav,3.0,synthesized,vits
./data/vits/vits_6581-0007.wav,5.0,synthesized,vits
./data/vits/vits_3427-0008.wav,2.5,synthesized,vits
./data/vits/vits_4367-0015.wav,2.0,synthesized,vits
./data/vits/vits_8680-0019.wav,5.0,synthesized,vits
./data/vits/vits_12249-0004.wav,4.0,synthesized,vits
./data/vits/vits_5103-0004.wav,5.0,synthesized,vits
./data/vits/vits_3814-0002.wav,3.0,synthesized,vits
./data/vits/vits_3814-0006.wav,3.0,synthesized,vits
./data/vits/vits_4801-0017.wav,3.0,synthesized,vits
./data/vits/vits_4367-0014.wav,3.5,synthesized,vits
./data/vits/vits_5025-0015.wav,4.0,synthesized,vits
./data/vits/vits_5677-0005.wav,3.5,synthesized,vits
./data/vits/vits_10670-0024.wav,2.0,synthesized,vits
./data/vits/vits_5888-0007.wav,2.0,synthesized,vits
./data/vits/vits_4801-0008.wav,4.0,synthesized,vits
./data/vits/vits_12249-0028.wav,5.0,synthesized,vits
./data/vits/vits_4801-0016.wav,2.0,synthesized,vits
./data/vits/vits_5705-0022.wav,4.0,synthesized,vits
./data/vits/vits_6207-0018.wav,2.5,synthesized,vits
./data/vits/vits_3427-0012.wav,2.0,synthesized,vits
./data/vits/vits_3814-0004.wav,3.0,synthesized,vits
./data/vits/vits_6700-0002.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_4367-0021.wav,4.0,synthesized,vits
./data/vits/vits_3976-0001.wav,3.5,synthesized,vits
./data/vits/vits_7028-0021.wav,3.0,synthesized,vits
./data/vits/vits_6581-0014.wav,3.0,synthesized,vits
./data/vits/vits_7028-0022.wav,3.0,synthesized,vits
./data/vits/vits_12249-0007.wav,4.0,synthesized,vits
./data/vits/vits_8680-0010.wav,3.0,synthesized,vits
./data/vits/vits_6207-0007.wav,2.6666666666666665,synthesized,vits
./data/vits/vits_12249-0022.wav,3.5,synthesized,vits
./data/vits/vits_8680-0007.wav,2.0,synthesized,vits
./data/vits/vits_5103-0001.wav,4.0,synthesized,vits
./data/vits/vits_8680-0022.wav,1.0,synthesized,vits
./data/vits/vits_10107-0012.wav,4.0,synthesized,vits
./data/vits/vits_5103-0022.wav,4.0,synthesized,vits
./data/vits/vits_5068-0028.wav,3.5,synthesized,vits
./data/vits/vits_2961-0004.wav,3.0,synthesized,vits
./data/vits/vits_3427-0005.wav,4.0,synthesized,vits
./data/vits/vits_6601-0024.wav,3.0,synthesized,vits
./data/vits/vits_5025-0001.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_10670-0018.wav,4.0,synthesized,vits
./data/vits/vits_4783-0028.wav,3.333333333333333,synthesized,vits
./data/vits/vits_5025-0021.wav,3.0,synthesized,vits
./data/vits/vits_5888-0027.wav,3.0,synthesized,vits
./data/vits/vits_9485-0023.wav,1.0,synthesized,vits
./data/vits/vits_2961-0006.wav,3.0,synthesized,vits
./data/vits/vits_6207-0028.wav,3.0,synthesized,vits
./data/vits/vits_4801-0011.wav,4.0,synthesized,vits
./data/vits/vits_5068-0025.wav,3.5,synthesized,vits
./data/vits/vits_9217-0013.wav,5.0,synthesized,vits
./data/vits/vits_4367-0007.wav,3.0,synthesized,vits
./data/vits/vits_8680-0009.wav,1.0,synthesized,vits
./data/vits/vits_9485-0007.wav,2.0,synthesized,vits
./data/vits/vits_7028-0008.wav,2.0,synthesized,vits
./data/vits/vits_3427-0006.wav,3.0,synthesized,vits
./data/vits/vits_4778-0005.wav,5.0,synthesized,vits
./data/vits/vits_5025-0005.wav,3.5,synthesized,vits
./data/vits/vits_4783-0006.wav,4.0,synthesized,vits
./data/vits/vits_6700-0028.wav,1.5,synthesized,vits
./data/vits/vits_3427-0021.wav,3.0,synthesized,vits
./data/vits/vits_4801-0009.wav,3.5,synthesized,vits
./data/vits/vits_9217-0021.wav,3.0,synthesized,vits
./data/vits/vits_2961-0029.wav,4.0,synthesized,vits
./data/vits/vits_5103-0010.wav,3.0,synthesized,vits
./data/vits/vits_5068-0012.wav,2.0,synthesized,vits
./data/vits/vits_3976-0025.wav,4.0,synthesized,vits
./data/vits/vits_5677-0027.wav,4.0,synthesized,vits
./data/vits/vits_5705-0016.wav,4.0,synthesized,vits
./data/vits/vits_6601-0005.wav,4.0,synthesized,vits
./data/vits/vits_2961-0007.wav,3.5,synthesized,vits
./data/vits/vits_12249-0006.wav,4.0,synthesized,vits
./data/vits/vits_6581-0005.wav,3.0,synthesized,vits
./data/vits/vits_4367-0019.wav,4.333333333333333,synthesized,vits
./data/vits/vits_6700-0012.wav,2.0,synthesized,vits
./data/vits/vits_6700-0021.wav,3.5,synthesized,vits
./data/vits/vits_12865-0029.wav,2.0,synthesized,vits
./data/vits/vits_9351-0021.wav,3.0,synthesized,vits
./data/vits/vits_5068-0018.wav,2.0,synthesized,vits
./data/vits/vits_3976-0027.wav,3.0,synthesized,vits
./data/vits/vits_9217-0007.wav,5.0,synthesized,vits
./data/vits/vits_3427-0004.wav,4.5,synthesized,vits
./data/vits/vits_3369-0007.wav,3.0,synthesized,vits
./data/vits/vits_5705-0025.wav,4.0,synthesized,vits
./data/vits/vits_6700-0027.wav,2.5,synthesized,vits
./data/vits/vits_7028-0018.wav,4.5,synthesized,vits
./data/vits/vits_5888-0022.wav,3.0,synthesized,vits
./data/vits/vits_10199-0023.wav,3.0,synthesized,vits
./data/vits/vits_7028-0029.wav,3.0,synthesized,vits
./data/vits/vits_5888-0014.wav,3.0,synthesized,vits
./data/vits/vits_6601-0028.wav,3.0,synthesized,vits
./data/vits/vits_5705-0012.wav,4.0,synthesized,vits
./data/vits/vits_10107-0006.wav,3.0,synthesized,vits
./data/vits/vits_10199-0010.wav,3.0,synthesized,vits
./data/vits/vits_2959-0007.wav,5.0,synthesized,vits
./data/vits/vits_5103-0000.wav,4.0,synthesized,vits
./data/vits/vits_5705-0029.wav,3.5,synthesized,vits
./data/vits/vits_12865-0000.wav,4.5,synthesized,vits
./data/vits/vits_6207-0012.wav,2.0,synthesized,vits
./data/vits/vits_8680-0003.wav,3.0,synthesized,vits
./data/vits/vits_6581-0012.wav,2.0,synthesized,vits
./data/vits/vits_3814-0003.wav,3.5,synthesized,vits
./data/vits/vits_6601-0006.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_5888-0005.wav,4.0,synthesized,vits
./data/vits/vits_9485-0027.wav,2.0,synthesized,vits
./data/vits/vits_8680-0011.wav,2.0,synthesized,vits
./data/vits/vits_8680-0018.wav,1.6666666666666667,synthesized,vits
./data/vits/vits_4367-0009.wav,2.0,synthesized,vits
./data/vits/vits_3369-0023.wav,2.0,synthesized,vits
./data/vits/vits_6207-0027.wav,4.0,synthesized,vits
./data/vits/vits_10107-0025.wav,4.0,synthesized,vits
./data/vits/vits_6207-0011.wav,3.0,synthesized,vits
./data/vits/vits_5068-0020.wav,2.5,synthesized,vits
./data/vits/vits_3369-0029.wav,4.5,synthesized,vits
./data/vits/vits_6581-0016.wav,3.0,synthesized,vits
./data/vits/vits_9351-0007.wav,4.0,synthesized,vits
./data/vits/vits_7028-0003.wav,4.5,synthesized,vits
./data/vits/vits_9485-0014.wav,4.0,synthesized,vits
./data/vits/vits_6207-0005.wav,2.0,synthesized,vits
./data/vits/vits_12865-0027.wav,4.0,synthesized,vits
./data/vits/vits_9485-0013.wav,3.0,synthesized,vits
./data/vits/vits_2959-0020.wav,4.0,synthesized,vits
./data/vits/vits_9485-0004.wav,3.333333333333333,synthesized,vits
./data/vits/vits_6601-0019.wav,3.333333333333333,synthesized,vits
./data/vits/vits_5103-0020.wav,3.0,synthesized,vits
./data/vits/vits_4367-0026.wav,5.0,synthesized,vits
./data/vits/vits_4801-0022.wav,4.0,synthesized,vits
./data/vits/vits_12249-0000.wav,4.333333333333333,synthesized,vits
./data/vits/vits_4367-0017.wav,5.0,synthesized,vits
./data/vits/vits_2959-0024.wav,2.0,synthesized,vits
./data/vits/vits_12249-0027.wav,5.0,synthesized,vits
./data/vits/vits_5103-0008.wav,4.0,synthesized,vits
./data/vits/vits_12249-0011.wav,4.0,synthesized,vits
./data/vits/vits_10199-0011.wav,3.0,synthesized,vits
./data/vits/vits_6601-0007.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_12865-0009.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_7028-0013.wav,2.6666666666666665,synthesized,vits
./data/vits/vits_4783-0016.wav,2.0,synthesized,vits
./data/vits/vits_4783-0018.wav,3.0,synthesized,vits
./data/vits/vits_2961-0021.wav,4.0,synthesized,vits
./data/vits/vits_10670-0011.wav,2.6666666666666665,synthesized,vits
./data/vits/vits_2961-0003.wav,4.0,synthesized,vits
./data/vits/vits_9217-0012.wav,3.75,synthesized,vits
./data/vits/vits_12249-0024.wav,4.0,synthesized,vits
./data/vits/vits_3427-0029.wav,3.0,synthesized,vits
./data/vits/vits_9217-0025.wav,3.0,synthesized,vits
./data/vits/vits_6581-0021.wav,3.0,synthesized,vits
./data/vits/vits_4367-0000.wav,5.0,synthesized,vits
./data/vits/vits_6207-0004.wav,2.5,synthesized,vits
./data/vits/vits_3427-0024.wav,2.0,synthesized,vits
./data/vits/vits_5705-0013.wav,4.0,synthesized,vits
./data/vits/vits_3369-0002.wav,4.0,synthesized,vits
./data/vits/vits_4783-0025.wav,1.5,synthesized,vits
./data/vits/vits_4783-0008.wav,4.0,synthesized,vits
./data/vits/vits_10107-0017.wav,5.0,synthesized,vits
./data/vits/vits_5103-0024.wav,2.0,synthesized,vits
./data/vits/vits_7028-0025.wav,3.1666666666666665,synthesized,vits
./data/vits/vits_5705-0006.wav,3.5,synthesized,vits
./data/vits/vits_3976-0003.wav,3.25,synthesized,vits
./data/vits/vits_5025-0011.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_6581-0019.wav,5.0,synthesized,vits
./data/vits/vits_7028-0027.wav,3.5,synthesized,vits
./data/vits/vits_3427-0013.wav,3.0,synthesized,vits
./data/vits/vits_5103-0017.wav,4.0,synthesized,vits
./data/vits/vits_3427-0010.wav,3.5,synthesized,vits
./data/vits/vits_4778-0015.wav,5.0,synthesized,vits
./data/vits/vits_3427-0014.wav,4.5,synthesized,vits
./data/vits/vits_5103-0005.wav,4.0,synthesized,vits
./data/vits/vits_5025-0024.wav,2.0,synthesized,vits
./data/vits/vits_3814-0017.wav,4.0,synthesized,vits
./data/vits/vits_12865-0008.wav,3.0,synthesized,vits
./data/vits/vits_4778-0016.wav,4.0,synthesized,vits
./data/vits/vits_5888-0018.wav,4.0,synthesized,vits
./data/vits/vits_10670-0008.wav,2.0,synthesized,vits
./data/vits/vits_10670-0027.wav,1.5,synthesized,vits
./data/vits/vits_9351-0003.wav,2.6666666666666665,synthesized,vits
./data/vits/vits_4801-0027.wav,1.0,synthesized,vits
./data/vits/vits_9485-0005.wav,5.0,synthesized,vits
./data/vits/vits_5025-0004.wav,3.0,synthesized,vits
./data/vits/vits_10107-0008.wav,2.0,synthesized,vits
./data/vits/vits_3369-0025.wav,5.0,synthesized,vits
./data/vits/vits_2959-0019.wav,3.0,synthesized,vits
./data/vits/vits_4801-0025.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_8680-0023.wav,1.0,synthesized,vits
./data/vits/vits_5103-0011.wav,3.0,synthesized,vits
./data/vits/vits_10199-0004.wav,3.1666666666666665,synthesized,vits
./data/vits/vits_6700-0008.wav,4.0,synthesized,vits
./data/vits/vits_6207-0000.wav,4.0,synthesized,vits
./data/vits/vits_4783-0011.wav,4.5,synthesized,vits
./data/vits/vits_12865-0014.wav,4.5,synthesized,vits
./data/vits/vits_10670-0014.wav,4.0,synthesized,vits
./data/vits/vits_6700-0019.wav,2.5,synthesized,vits
./data/vits/vits_5888-0029.wav,3.0,synthesized,vits
./data/vits/vits_3369-0014.wav,4.5,synthesized,vits
./data/vits/vits_5888-0017.wav,3.5,synthesized,vits
./data/vits/vits_2959-0015.wav,4.0,synthesized,vits
./data/vits/vits_7028-0026.wav,3.0,synthesized,vits
./data/vits/vits_3427-0016.wav,3.0,synthesized,vits
./data/vits/vits_12249-0001.wav,3.0,synthesized,vits
./data/vits/vits_4801-0000.wav,4.5,synthesized,vits
./data/vits/vits_9217-0001.wav,2.5,synthesized,vits
./data/vits/vits_3976-0023.wav,4.0,synthesized,vits
./data/vits/vits_10670-0009.wav,2.5,synthesized,vits
./data/vits/vits_4778-0001.wav,3.0,synthesized,vits
./data/vits/vits_2961-0012.wav,4.0,synthesized,vits
./data/vits/vits_5677-0016.wav,4.0,synthesized,vits
./data/vits/vits_5705-0019.wav,3.0,synthesized,vits
./data/vits/vits_5025-0006.wav,3.0,synthesized,vits
./data/vits/vits_6700-0006.wav,4.0,synthesized,vits
./data/vits/vits_3814-0015.wav,3.0,synthesized,vits
./data/vits/vits_9485-0019.wav,5.0,synthesized,vits
./data/vits/vits_9217-0006.wav,2.0,synthesized,vits
./data/vits/vits_9217-0009.wav,4.0,synthesized,vits
./data/vits/vits_5677-0024.wav,3.0,synthesized,vits
./data/vits/vits_3369-0012.wav,5.0,synthesized,vits
./data/vits/vits_7028-0020.wav,3.0,synthesized,vits
./data/vits/vits_2961-0020.wav,3.0,synthesized,vits
./data/vits/vits_5888-0001.wav,3.0,synthesized,vits
./data/vits/vits_5888-0009.wav,2.0,synthesized,vits
./data/vits/vits_12249-0003.wav,4.0,synthesized,vits
./data/vits/vits_5677-0029.wav,3.5,synthesized,vits
./data/vits/vits_5068-0008.wav,3.0,synthesized,vits
./data/vits/vits_4778-0011.wav,2.6666666666666665,synthesized,vits
./data/vits/vits_4801-0026.wav,3.0,synthesized,vits
./data/vits/vits_12865-0021.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_3369-0027.wav,4.0,synthesized,vits
./data/vits/vits_5705-0010.wav,3.0,synthesized,vits
./data/vits/vits_6207-0001.wav,3.0,synthesized,vits
./data/vits/vits_2961-0025.wav,4.0,synthesized,vits
./data/vits/vits_7028-0007.wav,3.25,synthesized,vits
./data/vits/vits_3814-0025.wav,3.0,synthesized,vits
./data/vits/vits_5705-0015.wav,3.5,synthesized,vits
./data/vits/vits_4367-0006.wav,3.0,synthesized,vits
./data/vits/vits_2961-0027.wav,4.333333333333333,synthesized,vits
./data/vits/vits_12249-0026.wav,4.0,synthesized,vits
./data/vits/vits_9485-0017.wav,3.0,synthesized,vits
./data/vits/vits_5103-0021.wav,3.5,synthesized,vits
./data/vits/vits_5705-0020.wav,2.5,synthesized,vits
./data/vits/vits_10107-0028.wav,5.0,synthesized,vits
./data/vits/vits_9351-0009.wav,1.0,synthesized,vits
./data/vits/vits_5677-0020.wav,3.5,synthesized,vits
./data/vits/vits_12249-0023.wav,5.0,synthesized,vits
./data/vits/vits_3369-0026.wav,4.5,synthesized,vits
./data/vits/vits_5705-0011.wav,3.0,synthesized,vits
./data/vits/vits_2959-0027.wav,4.0,synthesized,vits
./data/vits/vits_6581-0001.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_5677-0009.wav,4.0,synthesized,vits
./data/vits/vits_6700-0007.wav,4.5,synthesized,vits
./data/vits/vits_4783-0000.wav,5.0,synthesized,vits
./data/vits/vits_12249-0002.wav,4.5,synthesized,vits
./data/vits/vits_9485-0028.wav,4.0,synthesized,vits
./data/vits/vits_12249-0021.wav,4.0,synthesized,vits
./data/vits/vits_10199-0027.wav,3.5,synthesized,vits
./data/vits/vits_5068-0029.wav,3.0,synthesized,vits
./data/vits/vits_3814-0014.wav,3.0,synthesized,vits
./data/vits/vits_10199-0008.wav,4.0,synthesized,vits
./data/vits/vits_8680-0006.wav,2.0,synthesized,vits
./data/vits/vits_5103-0025.wav,2.5,synthesized,vits
./data/vits/vits_10107-0003.wav,5.0,synthesized,vits
./data/vits/vits_5068-0000.wav,2.0,synthesized,vits
./data/vits/vits_4801-0029.wav,3.0,synthesized,vits
./data/vits/vits_6700-0004.wav,4.0,synthesized,vits
./data/vits/vits_12865-0006.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_10107-0004.wav,3.0,synthesized,vits
./data/vits/vits_10670-0003.wav,3.333333333333333,synthesized,vits
./data/vits/vits_4778-0023.wav,2.0,synthesized,vits
./data/vits/vits_12865-0003.wav,4.0,synthesized,vits
./data/vits/vits_10107-0016.wav,4.0,synthesized,vits
./data/vits/vits_3427-0026.wav,5.0,synthesized,vits
./data/vits/vits_3976-0002.wav,5.0,synthesized,vits
./data/vits/vits_6581-0006.wav,4.0,synthesized,vits
./data/vits/vits_5103-0023.wav,5.0,synthesized,vits
./data/vits/vits_7028-0016.wav,2.5,synthesized,vits
./data/vits/vits_6581-0013.wav,5.0,synthesized,vits
./data/vits/vits_9217-0018.wav,3.0,synthesized,vits
./data/vits/vits_6581-0009.wav,5.0,synthesized,vits
./data/vits/vits_3976-0024.wav,5.0,synthesized,vits
./data/vits/vits_9217-0019.wav,1.0,synthesized,vits
./data/vits/vits_6601-0000.wav,4.0,synthesized,vits
./data/vits/vits_3427-0020.wav,2.6,synthesized,vits
./data/vits/vits_4783-0009.wav,4.0,synthesized,vits
./data/vits/vits_5888-0024.wav,2.5,synthesized,vits
./data/vits/vits_6700-0025.wav,3.0,synthesized,vits
./data/vits/vits_9351-0001.wav,4.0,synthesized,vits
./data/vits/vits_3427-0003.wav,3.0,synthesized,vits
./data/vits/vits_5677-0006.wav,3.0,synthesized,vits
./data/vits/vits_10199-0003.wav,3.333333333333333,synthesized,vits
./data/vits/vits_5103-0027.wav,3.0,synthesized,vits
./data/vits/vits_3369-0000.wav,3.2857142857142856,synthesized,vits
./data/vits/vits_3427-0017.wav,2.6666666666666665,synthesized,vits
./data/vits/vits_10107-0029.wav,4.5,synthesized,vits
./data/vits/vits_4783-0022.wav,2.0,synthesized,vits
./data/vits/vits_4783-0003.wav,3.5,synthesized,vits
./data/vits/vits_5068-0007.wav,4.0,synthesized,vits
./data/vits/vits_4783-0026.wav,3.0,synthesized,vits
./data/vits/vits_9351-0017.wav,5.0,synthesized,vits
./data/vits/vits_6601-0026.wav,1.0,synthesized,vits
./data/vits/vits_4778-0006.wav,4.0,synthesized,vits
./data/vits/vits_10199-0015.wav,3.5,synthesized,vits
./data/vits/vits_4778-0020.wav,4.0,synthesized,vits
./data/vits/vits_9217-0029.wav,3.0,synthesized,vits
./data/vits/vits_6581-0002.wav,4.0,synthesized,vits
./data/vits/vits_6601-0022.wav,2.0,synthesized,vits
./data/vits/vits_3976-0020.wav,4.0,synthesized,vits
./data/vits/vits_4778-0025.wav,3.0,synthesized,vits
./data/vits/vits_3427-0023.wav,3.0,synthesized,vits
./data/vits/vits_2959-0014.wav,5.0,synthesized,vits
./data/vits/vits_10199-0029.wav,3.5,synthesized,vits
./data/vits/vits_3369-0024.wav,3.0,synthesized,vits
./data/vits/vits_8680-0000.wav,3.0,synthesized,vits
./data/vits/vits_12865-0028.wav,5.0,synthesized,vits
./data/vits/vits_12249-0015.wav,5.0,synthesized,vits
./data/vits/vits_10199-0019.wav,3.0,synthesized,vits
./data/vits/vits_6601-0004.wav,3.0,synthesized,vits
./data/vits/vits_5068-0023.wav,3.0,synthesized,vits
./data/vits/vits_6581-0017.wav,3.0,synthesized,vits
./data/vits/vits_2961-0005.wav,5.0,synthesized,vits
./data/vits/vits_3369-0006.wav,2.0,synthesized,vits
./data/vits/vits_6601-0011.wav,4.0,synthesized,vits
./data/vits/vits_6207-0002.wav,1.0,synthesized,vits
./data/vits/vits_5025-0007.wav,3.0,synthesized,vits
./data/vits/vits_3814-0008.wav,4.0,synthesized,vits
./data/vits/vits_2959-0016.wav,3.5,synthesized,vits
./data/vits/vits_12249-0019.wav,3.6666666666666665,synthesized,vits
./data/vits/vits_9217-0002.wav,1.0,synthesized,vits
./data/vits/vits_2961-0018.wav,4.0,synthesized,vits
./data/vits/vits_2961-0016.wav,3.0,synthesized,vits
./data/vits/vits_4801-0012.wav,3.0,synthesized,vits
./data/vits/vits_2961-0017.wav,4.0,synthesized,vits
./data/vits/vits_5677-0023.wav,4.5,synthesized,vits
